parkCode,fullName,states,latitude,longitude,directionsInfo,operatingHours,title,category,description,url,addresses,name,lat_camp,lon_camp
olym,Olympic National Park,WA,47.80392754,-123.6663848,You can reach Olympic National Park via the I-5 corridor or by any one of the quieter state roadways. Once you arrive on the Olympic Peninsula connect to Hwy 101 to reach any destinations in and around Olympic National Park. From Olympia: take I-5 to Hwy 101 From Tacoma: take State Route 16 to Bremerton; take State Route 3 north from Bremerton to State Route 104. From Washington/Oregon Coast connect to Hwy 101 in Aberdeen.,"[{'exceptions': [], 'description': 'Olympic National Park is open 24 hours a day year-round, although some roads, campgrounds and facilities are open seasonally.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Olympic National Park'}]",East Fork Quinault Trail Closed to Stock,Caution,"Due to repairs on the Pony Bridge, it will be impassable to stock. The trail will be closed to stock from September 14, 2022 until repairs are completed in the spring. Hikers will still be able to pass until the final stage of repairs.",,"[{'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': 'Olympic National Park Visitor Center', 'type': 'Physical', 'line3': '', 'line2': '3002 Mount Angeles Road'}, {'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': '600 E. Park Avenue', 'type': 'Mailing', 'line3': '', 'line2': ''}]",Ozette Campground,48.1532400873933,-124.667693189397
olym,Olympic National Park,WA,47.80392754,-123.6663848,You can reach Olympic National Park via the I-5 corridor or by any one of the quieter state roadways. Once you arrive on the Olympic Peninsula connect to Hwy 101 to reach any destinations in and around Olympic National Park. From Olympia: take I-5 to Hwy 101 From Tacoma: take State Route 16 to Bremerton; take State Route 3 north from Bremerton to State Route 104. From Washington/Oregon Coast connect to Hwy 101 in Aberdeen.,"[{'exceptions': [], 'description': 'Olympic National Park is open 24 hours a day year-round, although some roads, campgrounds and facilities are open seasonally.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Olympic National Park'}]",East Fork Quinault Trail Closed to Stock,Caution,"Due to repairs on the Pony Bridge, it will be impassable to stock. The trail will be closed to stock from September 14, 2022 until repairs are completed in the spring. Hikers will still be able to pass until the final stage of repairs.",,"[{'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': 'Olympic National Park Visitor Center', 'type': 'Physical', 'line3': '', 'line2': '3002 Mount Angeles Road'}, {'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': '600 E. Park Avenue', 'type': 'Mailing', 'line3': '', 'line2': ''}]",Queets Campground,47.6259946274311,-124.017776901915
olym,Olympic National Park,WA,47.80392754,-123.6663848,You can reach Olympic National Park via the I-5 corridor or by any one of the quieter state roadways. Once you arrive on the Olympic Peninsula connect to Hwy 101 to reach any destinations in and around Olympic National Park. From Olympia: take I-5 to Hwy 101 From Tacoma: take State Route 16 to Bremerton; take State Route 3 north from Bremerton to State Route 104. From Washington/Oregon Coast connect to Hwy 101 in Aberdeen.,"[{'exceptions': [], 'description': 'Olympic National Park is open 24 hours a day year-round, although some roads, campgrounds and facilities are open seasonally.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Olympic National Park'}]",East Fork Quinault Trail Closed to Stock,Caution,"Due to repairs on the Pony Bridge, it will be impassable to stock. The trail will be closed to stock from September 14, 2022 until repairs are completed in the spring. Hikers will still be able to pass until the final stage of repairs.",,"[{'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': 'Olympic National Park Visitor Center', 'type': 'Physical', 'line3': '', 'line2': '3002 Mount Angeles Road'}, {'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': '600 E. Park Avenue', 'type': 'Mailing', 'line3': '', 'line2': ''}]",South Beach Campground,47.5660233967878,-124.361387859395
olym,Olympic National Park,WA,47.80392754,-123.6663848,You can reach Olympic National Park via the I-5 corridor or by any one of the quieter state roadways. Once you arrive on the Olympic Peninsula connect to Hwy 101 to reach any destinations in and around Olympic National Park. From Olympia: take I-5 to Hwy 101 From Tacoma: take State Route 16 to Bremerton; take State Route 3 north from Bremerton to State Route 104. From Washington/Oregon Coast connect to Hwy 101 in Aberdeen.,"[{'exceptions': [], 'description': 'Olympic National Park is open 24 hours a day year-round, although some roads, campgrounds and facilities are open seasonally.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Olympic National Park'}]",East Fork Quinault Trail Closed to Stock,Caution,"Due to repairs on the Pony Bridge, it will be impassable to stock. The trail will be closed to stock from September 14, 2022 until repairs are completed in the spring. Hikers will still be able to pass until the final stage of repairs.",,"[{'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': 'Olympic National Park Visitor Center', 'type': 'Physical', 'line3': '', 'line2': '3002 Mount Angeles Road'}, {'postalCode': '98362', 'city': 'Port Angeles', 'stateCode': 'WA', 'line1': '600 E. Park Avenue', 'type': 'Mailing', 'line3': '', 'line2': ''}]",Staircase Campground,47.5153731343,-123.32966806
cana,Canaveral National Seashore,FL,28.78637529,-80.75419576,"Canaveral National Seashore is located along Florida's East coast in both Volusia & Brevard counties. To access Apollo Beach - take I-95 to exit 249, then go east until it turns into A1A. Follow A1A south to the park entrance. To access Playalinda Beach - take I-95 to exit 220. Go east through Titusville on Garden Street, continue east and follow the signs.","[{'exceptions': [], 'description': 'Apollo District is currently open summer hours, 6:00 AM - 8:00 PM.', 'standardHours': {'wednesday': '6:00AM - 8:00PM', 'monday': '6:00AM - 8:00PM', 'thursday': '6:00AM - 8:00PM', 'sunday': '6:00AM - 8:00PM', 'tuesday': '6:00AM - 8:00PM', 'friday': '6:00AM - 8:00PM', 'saturday': '6:00AM - 8:00PM'}, 'name': 'Apollo District'}, {'exceptions': [], 'description': 'Playalinda District is currently open summer hours, 6:00 AM - 8:00 PM.', 'standardHours': {'wednesday': '6:00AM - 8:00PM', 'monday': '6:00AM - 8:00PM', 'thursday': '6:00AM - 8:00PM', 'sunday': '6:00AM - 8:00PM', 'tuesday': '6:00AM - 8:00PM', 'friday': '6:00AM - 8:00PM', 'saturday': '6:00AM - 8:00PM'}, 'name': 'Playalinda District'}]",Areas Closed Temporarily Due to Hurricane Damage,Park Closure,"*Apollo Beach boardwalk 1A is temporarily closed for beach access. *Apollo Beach parking area 6 on the lagoon side. *Playalinda Beach parking areas: 6, Eddy Creek, & 12.",,"[{'postalCode': '32169', 'city': 'New Smyrna Beach', 'stateCode': 'FL', 'line1': 'Apollo Visitor Center,', 'type': 'Physical', 'line3': '', 'line2': '7611 S Atlantic Ave'}, {'postalCode': '32169', 'city': 'New Smyrna Beach', 'stateCode': 'FL', 'line1': 'Canaveral National Seashore, Apollo Visitor Center', 'type': 'Mailing', 'line3': '', 'line2': '7611 S Atlantic Ave'}]",Canaveral National Seashore Backcountry Island Camping,28.92700096310608,-80.82460296672082
cana,Canaveral National Seashore,FL,28.78637529,-80.75419576,"Canaveral National Seashore is located along Florida's East coast in both Volusia & Brevard counties. To access Apollo Beach - take I-95 to exit 249, then go east until it turns into A1A. Follow A1A south to the park entrance. To access Playalinda Beach - take I-95 to exit 220. Go east through Titusville on Garden Street, continue east and follow the signs.","[{'exceptions': [], 'description': 'Apollo District is currently open summer hours, 6:00 AM - 8:00 PM.', 'standardHours': {'wednesday': '6:00AM - 8:00PM', 'monday': '6:00AM - 8:00PM', 'thursday': '6:00AM - 8:00PM', 'sunday': '6:00AM - 8:00PM', 'tuesday': '6:00AM - 8:00PM', 'friday': '6:00AM - 8:00PM', 'saturday': '6:00AM - 8:00PM'}, 'name': 'Apollo District'}, {'exceptions': [], 'description': 'Playalinda District is currently open summer hours, 6:00 AM - 8:00 PM.', 'standardHours': {'wednesday': '6:00AM - 8:00PM', 'monday': '6:00AM - 8:00PM', 'thursday': '6:00AM - 8:00PM', 'sunday': '6:00AM - 8:00PM', 'tuesday': '6:00AM - 8:00PM', 'friday': '6:00AM - 8:00PM', 'saturday': '6:00AM - 8:00PM'}, 'name': 'Playalinda District'}]",Summer Operating Hours,Information,"Beginning Sunday March 12th, the park will begin operating on the summer hours of 6:00 AM - 8:00 PM.",,"[{'postalCode': '32169', 'city': 'New Smyrna Beach', 'stateCode': 'FL', 'line1': 'Apollo Visitor Center,', 'type': 'Physical', 'line3': '', 'line2': '7611 S Atlantic Ave'}, {'postalCode': '32169', 'city': 'New Smyrna Beach', 'stateCode': 'FL', 'line1': 'Canaveral National Seashore, Apollo Visitor Center', 'type': 'Mailing', 'line3': '', 'line2': '7611 S Atlantic Ave'}]",Canaveral National Seashore Backcountry Island Camping,28.92700096310608,-80.82460296672082
cana,Canaveral National Seashore,FL,28.78637529,-80.75419576,"Canaveral National Seashore is located along Florida's East coast in both Volusia & Brevard counties. To access Apollo Beach - take I-95 to exit 249, then go east until it turns into A1A. Follow A1A south to the park entrance. To access Playalinda Beach - take I-95 to exit 220. Go east through Titusville on Garden Street, continue east and follow the signs.","[{'exceptions': [], 'description': 'Apollo District is currently open summer hours, 6:00 AM - 8:00 PM.', 'standardHours': {'wednesday': '6:00AM - 8:00PM', 'monday': '6:00AM - 8:00PM', 'thursday': '6:00AM - 8:00PM', 'sunday': '6:00AM - 8:00PM', 'tuesday': '6:00AM - 8:00PM', 'friday': '6:00AM - 8:00PM', 'saturday': '6:00AM - 8:00PM'}, 'name': 'Apollo District'}, {'exceptions': [], 'description': 'Playalinda District is currently open summer hours, 6:00 AM - 8:00 PM.', 'standardHours': {'wednesday': '6:00AM - 8:00PM', 'monday': '6:00AM - 8:00PM', 'thursday': '6:00AM - 8:00PM', 'sunday': '6:00AM - 8:00PM', 'tuesday': '6:00AM - 8:00PM', 'friday': '6:00AM - 8:00PM', 'saturday': '6:00AM - 8:00PM'}, 'name': 'Playalinda District'}]",Rip Currents and Rough Surf,Information,Remember that rough surf is dangerous & rip currents can be deadly. Please use caution when swimming at Canaveral National Seashore.,https://www.nps.gov/cana/planyourvisit/weather.htm,"[{'postalCode': '32169', 'city': 'New Smyrna Beach', 'stateCode': 'FL', 'line1': 'Apollo Visitor Center,', 'type': 'Physical', 'line3': '', 'line2': '7611 S Atlantic Ave'}, {'postalCode': '32169', 'city': 'New Smyrna Beach', 'stateCode': 'FL', 'line1': 'Canaveral National Seashore, Apollo Visitor Center', 'type': 'Mailing', 'line3': '', 'line2': '7611 S Atlantic Ave'}]",Canaveral National Seashore Backcountry Island Camping,28.92700096310608,-80.82460296672082
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Bridalveil Creek Campground,37.6636576342436,-119.624293366359
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Camp 4 Campground,37.7420541114337,-119.602253054678
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Crane Flat Campground,37.7497960831966,-119.800258983341
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Hodgdon Meadow Campground,37.7998824480597,-119.867033107265
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Lower Pines Campground,37.7394658916,-119.566313767
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",North Pines Campground,37.7404163398378,-119.565030847118
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Porcupine Flat Campground,37.8082397641,-119.565691823
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Tamarack Flat Campground,37.7517175326,-119.736234028
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Tuolumne Meadows Campground,37.8744752916,-119.353650884
yose,Yosemite National Park,CA,37.84883288,-119.5571873,"You can drive to Yosemite year-round and enter via Highways 41, 140, and 120 from the west. Tioga Pass Entrance (via Highway 120 from the east) is closed from approximately November through late May or June. Hetch Hetchy is open all year but may close intermittently due to snow. Please note that GPS units do not always provide accurate directions to or within Yosemite.","[{'exceptions': [], 'description': 'Yosemite National Park is open 24 hours per day, 365 days per year.', 'standardHours': {'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}, 'name': 'Yosemite National Park'}, {'exceptions': [], 'description': 'Hetch Hetchy area is only open during the day (except for permitted backpackers). All day visitors must exit Hetch Hetchy by the closure time.', 'standardHours': {'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}, 'name': 'Hetch Hetchy'}]",Tioga Road and Glacier Point Road are closed for the winter,Park Closure,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",https://www.nps.gov/yose/planyourvisit/wroads.htm,"[{'postalCode': '95389', 'city': 'Yosemite', 'stateCode': 'CA', 'line1': '9039 Village Drive', 'type': 'Physical', 'line3': '', 'line2': ''}]",Upper Pines Campground,37.7384294727,-119.564411225
